watch_id,user_id,movie_id,watch_timestamp,watch_duration,device
W001727,U0038,M0048,2026-08-24 12:16:00,82,Mobile
W001728,U0071,M0001,2026-08-27 10:36:00,128,TV
W001729,U0127,M0090,2026-09-03 02:13:00,119,Web
W001730,U0040,M0048,2026-09-16 04:38:00,89,TV
W001731,U0180,M0024,2026-09-23 00:40:00,113,Tablet
W001732,U0187,M0005,2026-07-28 05:23:00,78,TV
W001733,U0006,M0005,2026-07-31 17:05:00,69,Web
W001734,U0194,M0005,2026-08-05 14:17:00,96,Mobile
W001735,U0136,M0085,2026-07-26 16:50:00,134,Tablet
W001736,U0025,M0003,2026-07-30 10:31:00,86,Mobile
W001737,U0182,M0096,2026-08-11 15:29:00,124,Tablet
W001738,U0179,M0011,2026-07-27 11:52:00,70,TV
W001739,U0054,M0047,2026-09-12 05:08:00,130,Mobile
W001740,U0093,M0037,2026-08-31 17:48:00,62,TV
W001741,U0097,M0006,2026-08-31 20:16:00,95,Mobile
W001742,U0092,M0006,2026-07-17 08:24:00,39,Mobile
W001743,U0031,M0002,2026-08-24 00:17:00,95,Tablet
W001744,U0063,M0033,2026-07-11 19:31:00,78,TV
W001745,U0102,M0002,2026-07-28 13:14:00,87,Tablet
W001746,U0199,M0077,2026-09-09 18:58:00,84,Tablet
W001747,U0167,M0012,2026-07-26 01:13:00,58,Mobile
W001748,U0031,M0093,2026-07-08 12:31:00,66,Mobile
W001749,U0126,M0056,2026-07-03 02:18:00,80,Tablet
W001750,U0071,M0007,2026-09-11 07:16:00,65,TV
W001751,U0099,M0004,2026-08-28 16:08:00,84,TV
W001752,U0026,M0002,2026-07-06 18:42:00,90,TV
W001753,U0104,M0087,2026-08-05 20:15:00,72,Tablet
W001754,U0017,M0004,2026-09-07 14:03:00,81,TV
W001755,U0169,M0001,2026-07-17 10:40:00,127,Mobile
W001756,U0143,M0004,2026-09-11 20:44:00,67,Web
W001757,U0032,M0057,2026-07-12 17:24:00,65,Mobile
W001758,U0144,M0067,2026-09-16 12:01:00,93,Mobile
W001759,U0022,M0004,2026-08-16 01:41:00,74,TV
W001760,U0109,M0008,2026-07-23 14:30:00,175,Web
W001761,U0012,M0091,2026-08-29 23:57:00,118,Tablet
W001762,U0178,M0001,2026-08-17 13:46:00,107,Web
W001763,U0156,M0048,2026-09-01 14:48:00,117,TV
W001764,U0010,M0032,2026-07-13 21:28:00,89,Web
W001765,U0056,M0004,2026-08-24 19:24:00,66,Web
W001766,U0033,M0009,2026-07-07 18:26:00,73,Web
W001767,U0067,M0007,2026-08-29 03:26:00,108,Mobile
W001768,U0066,M0005,2026-09-24 13:53:00,77,TV
W001769,U0138,M0040,2026-07-07 10:08:00,128,TV
W001770,U0183,M0007,2026-08-21 07:17:00,83,TV
W001771,U0108,M0014,2026-07-29 19:05:00,117,Mobile
W001772,U0155,M0067,2026-07-08 01:21:00,104,Web
W001773,U0032,M0033,2026-09-01 06:10:00,67,Mobile
W001774,U0093,M0011,2026-09-09 19:43:00,87,Web
W001775,U0038,M0056,2026-07-25 21:47:00,143,TV
W001776,U0097,M0011,2026-09-10 05:54:00,90,Mobile
W001777,U0045,M0092,2026-08-23 14:18:00,112,Web
W001778,U0180,M0085,2026-08-20 04:51:00,119,Web
W001779,U0156,M0022,2026-09-20 14:35:00,134,Tablet
W001780,U0047,M0012,2026-09-12 08:55:00,76,Tablet
W001781,U0123,M0006,2026-07-24 13:55:00,95,TV
W001782,U0169,M0005,2026-07-13 23:40:00,88,Tablet
W001783,U0146,M0072,2026-07-05 19:29:00,141,Web
W001784,U0182,M0068,2026-08-31 17:35:00,109,Tablet
W001785,U0181,M0003,2026-07-17 15:59:00,81,Tablet
W001786,U0129,M0082,2026-07-26 02:32:00,84,Tablet
W001787,U0134,M0053,2026-07-28 18:41:00,83,Web
W001788,U0105,M0096,2026-09-15 22:28:00,132,Mobile
W001789,U0163,M0011,2026-07-07 23:32:00,84,TV
W001790,U0148,M0025,2026-07-08 16:46:00,37,Web
W001791,U0142,M0009,2026-09-12 13:51:00,104,Tablet
W001792,U0174,M0010,2026-08-13 15:49:00,103,Tablet
W001793,U0132,M0004,2026-08-06 21:45:00,100,Mobile
W001794,U0183,M0010,2026-09-02 22:50:00,136,Web
W001795,U0063,M0065,2026-08-25 06:49:00,95,TV
W001796,U0045,M0100,2026-08-03 09:50:00,135,TV
W001797,U0132,M0009,2026-09-25 16:43:00,101,TV
W001798,U0096,M0079,2026-07-31 18:16:00,103,TV
W001799,U0139,M0001,2026-07-27 09:39:00,104,TV
W001800,U0001,M0006,2026-07-20 19:03:00,88,Web
W001801,U0165,M0056,2026-09-24 03:26:00,102,Tablet
W001802,U0015,M0011,2026-07-01 12:52:00,95,Tablet
W001803,U0085,M0088,2026-08-02 05:05:00,107,TV
W001804,U0103,M0005,2026-07-01 19:21:00,97,Mobile
W001805,U0111,M0008,2026-07-18 23:32:00,155,TV
W001806,U0106,M0004,2026-09-22 02:43:00,99,Tablet
W001807,U0002,M0015,2026-09-09 00:53:00,84,Tablet
W001808,U0096,M0094,2026-08-03 04:15:00,113,Tablet
W001809,U0047,M0073,2026-07-10 21:26:00,164,Tablet
W001810,U0042,M0012,2026-08-02 04:45:00,70,Tablet
W001811,U0002,M0007,2026-09-19 10:12:00,101,TV
W001812,U0073,M0070,2026-07-13 04:01:00,76,Tablet
W001813,U0108,M0005,2026-09-21 00:15:00,112,Tablet
W001814,U0171,M0072,2026-07-11 19:30:00,124,Tablet
W001815,U0126,M0010,2026-09-11 19:14:00,131,Tablet
W001816,U0129,M0011,2026-07-12 23:05:00,81,Mobile
W001817,U0028,M0085,2026-07-12 11:31:00,149,TV
W001818,U0014,M0011,2026-08-09 02:37:00,107,Mobile
W001819,U0112,M0002,2026-07-27 08:20:00,103,Tablet
W001820,U0064,M0014,2026-09-05 09:04:00,105,TV
W001821,U0064,M0079,2026-09-08 18:56:00,107,TV
W001822,U0171,M0007,2026-07-19 01:26:00,102,Tablet
W001823,U0181,M0038,2026-09-02 19:40:00,89,TV
W001824,U0152,M0017,2026-07-21 21:05:00,65,Mobile
W001825,U0034,M0010,2026-07-04 11:48:00,133,TV
W001826,U0110,M0077,2026-08-26 02:41:00,137,TV
W001827,U0024,M0023,2026-08-04 14:53:00,96,TV
W001828,U0057,M0008,2026-08-08 18:46:00,144,Tablet
W001829,U0016,M0011,2026-08-28 14:33:00,97,Web
W001830,U0072,M0003,2026-09-03 18:28:00,100,Tablet
W001831,U0064,M0099,2026-09-20 11:23:00,95,Mobile
W001832,U0170,M0100,2026-07-20 07:04:00,133,Web
W001833,U0121,M0084,2026-09-21 16:36:00,75,Web
W001834,U0126,M0003,2026-07-31 10:15:00,85,Web
W001835,U0029,M0015,2026-08-30 21:20:00,114,TV
W001836,U0085,M0008,2026-09-06 11:22:00,138,Web
W001837,U0191,M0002,2026-07-22 16:28:00,97,Tablet
W001838,U0023,M0019,2026-07-12 21:02:00,121,Mobile
W001839,U0011,M0033,2026-07-18 13:27:00,62,Mobile
W001840,U0140,M0004,2026-07-28 10:35:00,49,Tablet
W001841,U0195,M0039,2026-08-18 13:34:00,122,TV
W001842,U0108,M0065,2026-09-20 03:42:00,100,Web
W001843,U0094,M0010,2026-08-27 07:57:00,127,Mobile
W001844,U0124,M0007,2026-08-17 16:10:00,54,Mobile
W001845,U0043,M0081,2026-09-02 09:58:00,143,Mobile
W001846,U0178,M0038,2026-09-06 10:07:00,89,Tablet
W001847,U0127,M0024,2026-07-16 01:34:00,86,Tablet
W001848,U0103,M0075,2026-07-19 20:02:00,97,TV
W001849,U0001,M0022,2026-08-22 01:19:00,124,Tablet
W001850,U0129,M0068,2026-07-28 14:48:00,149,TV
W001851,U0076,M0078,2026-08-20 06:11:00,80,TV
W001852,U0075,M0070,2026-08-28 05:15:00,93,TV
W001853,U0072,M0004,2026-07-25 14:46:00,93,TV
W001854,U0054,M0059,2026-07-01 03:03:00,74,Web
W001855,U0162,M0005,2026-07-30 13:00:00,111,Web
W001856,U0185,M0004,2026-08-07 04:02:00,102,Web
W001857,U0084,M0026,2026-08-26 23:25:00,100,TV
W001858,U0188,M0079,2026-07-17 02:05:00,66,Web
W001859,U0005,M0019,2026-09-04 18:32:00,131,Web
W001860,U0161,M0046,2026-09-13 08:25:00,85,Tablet
W001861,U0057,M0002,2026-07-25 11:11:00,111,Tablet
W001862,U0040,M0009,2026-07-22 02:12:00,104,Tablet
W001863,U0095,M0016,2026-09-21 02:48:00,111,Tablet
W001864,U0048,M0031,2026-07-18 04:34:00,121,Tablet
W001865,U0187,M0033,2026-08-28 22:37:00,70,TV
W001866,U0101,M0032,2026-07-07 07:43:00,85,TV
W001867,U0019,M0011,2026-07-23 07:45:00,64,Tablet
W001868,U0026,M0006,2026-09-05 03:38:00,81,Mobile
W001869,U0155,M0029,2026-08-04 09:28:00,62,Mobile
W001870,U0196,M0075,2026-07-13 00:44:00,95,TV
W001871,U0198,M0025,2026-07-25 08:42:00,96,Mobile
W001872,U0003,M0017,2026-08-19 08:49:00,109,Web
W001873,U0182,M0061,2026-07-19 09:58:00,125,Tablet
W001874,U0042,M0098,2026-07-31 04:43:00,140,Tablet
W001875,U0040,M0065,2026-07-06 02:03:00,92,Mobile
W001876,U0006,M0085,2026-07-10 08:36:00,134,Web
W001877,U0027,M0012,2026-07-13 21:50:00,84,TV
W001878,U0110,M0002,2026-07-14 09:56:00,104,Web
W001879,U0168,M0082,2026-07-21 13:27:00,100,Mobile
W001880,U0126,M0027,2026-07-11 00:35:00,60,TV
W001881,U0027,M0080,2026-08-02 12:33:00,109,Web
W001882,U0022,M0088,2026-08-25 00:33:00,101,TV
W001883,U0046,M0012,2026-08-18 06:51:00,65,Tablet
W001884,U0039,M0095,2026-08-26 20:48:00,134,Web
W001885,U0090,M0009,2026-07-25 16:12:00,104,Web
W001886,U0183,M0031,2026-09-10 19:16:00,105,Mobile
W001887,U0039,M0016,2026-07-30 03:36:00,144,Tablet
W001888,U0018,M0079,2026-08-22 14:19:00,112,Tablet
W001889,U0187,M0083,2026-07-14 04:01:00,132,TV
W001890,U0197,M0009,2026-08-02 02:17:00,104,Web
W001891,U0127,M0010,2026-08-13 19:23:00,129,Web
W001892,U0036,M0061,2026-08-04 21:04:00,88,Tablet
W001893,U0141,M0006,2026-08-19 00:54:00,52,TV
W001894,U0099,M0055,2026-08-22 21:08:00,111,Tablet
W001895,U0135,M0053,2026-09-02 23:55:00,102,TV
W001896,U0005,M0009,2026-08-20 19:47:00,90,Tablet
W001897,U0035,M0072,2026-07-06 10:08:00,133,TV
W001898,U0076,M0004,2026-07-14 02:52:00,79,Tablet
W001899,U0063,M0043,2026-09-14 08:24:00,82,Mobile
W001900,U0179,M0009,2026-08-04 08:34:00,104,Mobile
W001901,U0179,M0005,2026-08-03 19:57:00,95,Mobile
W001902,U0123,M0021,2026-07-03 17:56:00,75,TV
W001903,U0094,M0013,2026-07-08 04:33:00,91,Tablet
W001904,U0039,M0034,2026-08-12 18:13:00,125,TV
W001905,U0192,M0094,2026-08-12 19:08:00,110,Mobile
W001906,U0074,M0071,2026-07-15 04:32:00,146,Mobile
W001907,U0165,M0040,2026-08-24 23:50:00,138,Mobile
W001908,U0102,M0004,2026-08-31 21:16:00,67,Tablet
W001909,U0142,M0073,2026-09-22 15:54:00,124,TV
W001910,U0109,M0021,2026-07-25 17:48:00,65,Mobile
W001911,U0134,M0005,2026-09-28 00:18:00,112,Tablet
W001912,U0159,M0020,2026-07-20 22:12:00,116,Tablet
W001913,U0048,M0031,2026-09-13 07:47:00,111,Tablet
W001914,U0098,M0020,2026-07-05 23:25:00,106,Web
W001915,U0166,M0010,2026-07-18 17:23:00,134,Web
W001916,U0155,M0012,2026-07-03 13:16:00,80,TV
W001917,U0073,M0024,2026-08-19 07:04:00,115,Mobile
W001918,U0194,M0099,2026-07-18 02:07:00,98,TV
W001919,U0164,M0037,2026-07-22 21:01:00,86,Mobile
W001920,U0145,M0004,2026-07-05 03:47:00,114,Mobile
W001921,U0081,M0068,2026-09-24 21:07:00,104,Web
W001922,U0102,M0008,2026-07-18 17:43:00,175,Web
W001923,U0193,M0005,2026-09-05 01:17:00,81,Mobile
W001924,U0085,M0008,2026-09-20 14:27:00,143,Mobile
W001925,U0129,M0012,2026-07-03 03:44:00,56,Mobile
W001926,U0075,M0023,2026-07-14 19:02:00,100,Tablet
W001927,U0021,M0068,2026-09-25 17:27:00,115,TV
W001928,U0197,M0018,2026-09-26 17:09:00,30,Web
W001929,U0115,M0008,2026-07-31 20:36:00,130,Tablet
W001930,U0011,M0010,2026-07-22 18:20:00,160,TV
W001931,U0157,M0023,2026-09-26 04:49:00,123,Tablet
W001932,U0025,M0060,2026-07-13 23:33:00,142,Web
W001933,U0141,M0044,2026-08-15 09:53:00,92,Web
W001934,U0042,M0088,2026-07-26 11:55:00,103,Web
W001935,U0091,M0078,2026-07-07 11:23:00,84,Web
W001936,U0122,M0072,2026-09-08 11:07:00,147,Tablet
W001937,U0167,M0012,2026-09-24 13:05:00,88,Mobile
W001938,U0094,M0087,2026-08-06 11:51:00,109,Tablet
W001939,U0159,M0002,2026-08-10 03:00:00,81,Web
W001940,U0096,M0055,2026-09-01 02:17:00,142,Tablet
W001941,U0130,M0011,2026-07-24 22:09:00,115,Mobile
W001942,U0159,M0028,2026-09-06 10:49:00,63,TV
W001943,U0180,M0040,2026-07-15 01:38:00,147,TV
W001944,U0146,M0004,2026-09-16 17:13:00,77,Mobile
W001945,U0058,M0003,2026-09-18 13:37:00,89,Tablet
W001946,U0120,M0007,2026-07-10 22:22:00,95,Mobile
W001947,U0047,M0028,2026-09-22 12:13:00,119,Tablet
W001948,U0052,M0010,2026-07-30 22:06:00,131,Mobile
W001949,U0082,M0011,2026-08-25 00:15:00,61,Tablet
W001950,U0030,M0083,2026-08-11 09:02:00,105,Mobile
W001951,U0140,M0020,2026-09-25 08:06:00,100,Web
W001952,U0146,M0027,2026-09-28 21:54:00,78,Tablet
W001953,U0016,M0002,2026-09-10 20:49:00,86,Mobile
W001954,U0055,M0096,2026-09-25 17:05:00,146,Tablet
W001955,U0070,M0070,2026-08-27 20:40:00,89,Web
W001956,U0104,M0047,2026-07-28 03:43:00,139,Tablet
W001957,U0108,M0045,2026-08-30 22:51:00,86,Mobile
W001958,U0024,M0012,2026-08-01 03:09:00,64,Web
W001959,U0043,M0042,2026-08-01 19:00:00,107,TV
W001960,U0179,M0011,2026-08-02 06:50:00,82,Tablet
W001961,U0003,M0037,2026-07-08 01:58:00,88,TV
W001962,U0083,M0003,2026-07-02 06:59:00,74,TV
W001963,U0118,M0016,2026-08-15 11:03:00,138,Tablet
W001964,U0068,M0016,2026-09-28 22:50:00,125,Tablet
W001965,U0033,M0011,2026-08-28 03:44:00,97,TV
W001966,U0191,M0032,2026-08-08 05:53:00,68,TV
W001967,U0154,M0005,2026-07-20 16:09:00,61,Mobile
W001968,U0095,M0003,2026-07-02 11:22:00,125,Web
W001969,U0079,M0009,2026-09-13 13:14:00,99,Tablet
W001970,U0106,M0003,2026-08-02 00:21:00,76,Web
W001971,U0139,M0011,2026-08-17 14:52:00,105,TV
W001972,U0118,M0012,2026-08-03 23:05:00,69,TV
W001973,U0142,M0024,2026-08-19 09:41:00,92,Tablet
W001974,U0163,M0081,2026-09-02 21:44:00,134,Mobile
W001975,U0023,M0011,2026-07-09 03:49:00,75,Tablet
W001976,U0027,M0006,2026-09-07 06:16:00,53,Mobile
W001977,U0163,M0003,2026-08-15 19:36:00,93,Web
W001978,U0108,M0044,2026-07-21 06:53:00,77,Tablet
W001979,U0142,M0012,2026-07-11 10:07:00,78,Mobile
W001980,U0090,M0001,2026-08-07 14:04:00,128,Tablet
W001981,U0002,M0003,2026-09-10 04:44:00,99,Web
W001982,U0079,M0012,2026-08-31 06:50:00,86,TV
W001983,U0002,M0012,2026-07-03 23:22:00,82,Web
W001984,U0133,M0003,2026-07-31 12:00:00,98,TV
W001985,U0147,M0008,2026-07-23 00:17:00,119,Tablet
W001986,U0014,M0007,2026-07-12 17:31:00,87,Tablet
W001987,U0187,M0029,2026-08-06 16:37:00,87,Tablet
W001988,U0060,M0024,2026-09-03 15:04:00,93,TV
W001989,U0130,M0001,2026-08-27 11:24:00,93,Web
W001990,U0142,M0022,2026-09-25 08:28:00,110,Web
W001991,U0053,M0095,2026-07-09 11:44:00,127,TV
W001992,U0008,M0039,2026-08-22 01:06:00,123,Tablet
W001993,U0007,M0002,2026-09-28 12:18:00,80,Web
W001994,U0048,M0063,2026-08-29 09:27:00,139,TV
W001995,U0077,M0035,2026-08-18 17:38:00,155,Tablet
W001996,U0198,M0069,2026-08-30 00:10:00,40,Mobile
W001997,U0071,M0055,2026-09-24 02:29:00,118,Mobile
W001998,U0029,M0004,2026-09-23 09:29:00,91,Mobile
W001999,U0028,M0013,2026-07-26 17:02:00,90,Mobile
W002000,U0127,M0002,2026-09-22 01:51:00,115,TV
W002001,U0101,M0099,2026-08-14 16:41:00,95,Tablet
W002002,U0161,M0030,2026-07-20 03:23:00,59,Tablet
W002003,U0097,M0096,2026-08-27 16:00:00,165,TV
W002004,U0077,M0041,2026-09-21 06:01:00,106,TV
W002005,U0169,M0040,2026-07-11 16:02:00,177,Tablet
W002006,U0158,M0019,2026-07-15 10:00:00,123,Web
W002007,U0032,M0034,2026-08-25 04:04:00,126,TV
W002008,U0056,M0010,2026-07-11 10:45:00,136,TV
W002009,U0008,M0008,2026-07-13 14:41:00,141,TV
W002010,U0069,M0081,2026-08-13 20:00:00,157,TV
W002011,U0024,M0007,2026-09-03 10:49:00,79,Tablet
W002012,U0112,M0009,2026-09-22 22:54:00,76,TV
W002013,U0065,M0029,2026-07-19 00:16:00,54,Web
W002014,U0101,M0003,2026-08-23 02:59:00,62,Web
W002015,U0043,M0046,2026-09-25 19:31:00,99,Tablet
W002016,U0109,M0080,2026-09-13 06:20:00,76,Web
W002017,U0160,M0027,2026-08-25 06:39:00,64,Web
W002018,U0096,M0071,2026-08-10 21:44:00,146,TV
W002019,U0009,M0065,2026-08-23 10:02:00,85,Web
W002020,U0102,M0019,2026-07-11 10:27:00,144,TV
W002021,U0083,M0012,2026-09-10 23:44:00,77,TV
W002022,U0169,M0007,2026-08-03 20:34:00,106,TV
W002023,U0200,M0001,2026-07-12 03:10:00,136,Web
W002024,U0055,M0007,2026-08-21 15:39:00,95,Web
W002025,U0060,M0080,2026-08-05 02:20:00,92,TV
W002026,U0027,M0078,2026-09-04 04:42:00,83,Mobile
W002027,U0147,M0003,2026-09-01 02:08:00,98,Web
W002028,U0051,M0041,2026-07-05 12:29:00,109,Tablet
W002029,U0128,M0082,2026-07-25 23:28:00,69,TV
W002030,U0154,M0003,2026-08-23 19:25:00,101,Tablet
W002031,U0061,M0082,2026-07-26 22:40:00,100,Mobile
W002032,U0119,M0086,2026-07-12 22:18:00,111,Tablet
W002033,U0010,M0060,2026-07-31 17:02:00,117,Mobile
W002034,U0107,M0090,2026-07-26 00:02:00,107,Web
W002035,U0193,M0006,2026-08-06 10:33:00,95,Tablet
W002036,U0157,M0007,2026-08-05 19:14:00,108,Web
W002037,U0179,M0008,2026-08-14 21:42:00,163,Mobile
W002038,U0096,M0039,2026-07-03 15:58:00,84,TV
W002039,U0013,M0042,2026-07-13 15:04:00,100,Tablet
W002040,U0058,M0028,2026-07-09 00:16:00,111,TV
W002041,U0186,M0012,2026-09-13 06:54:00,92,Mobile
W002042,U0067,M0074,2026-07-11 02:03:00,78,Mobile
W002043,U0078,M0098,2026-07-25 00:07:00,105,Tablet
W002044,U0070,M0028,2026-09-23 04:23:00,123,TV
W002045,U0150,M0004,2026-07-11 21:55:00,114,Tablet
W002046,U0164,M0009,2026-08-30 19:46:00,104,Mobile
W002047,U0134,M0059,2026-08-22 14:24:00,58,Web
W002048,U0083,M0004,2026-07-21 13:20:00,91,Mobile
W002049,U0068,M0092,2026-09-03 18:02:00,122,TV
W002050,U0169,M0046,2026-09-02 06:10:00,114,Mobile
W002051,U0020,M0010,2026-07-06 11:39:00,141,Tablet
W002052,U0099,M0037,2026-08-14 09:16:00,118,Mobile
W002053,U0088,M0047,2026-09-13 02:12:00,112,Web
W002054,U0195,M0095,2026-09-03 11:46:00,112,Tablet
W002055,U0168,M0014,2026-09-16 04:03:00,58,TV
W002056,U0094,M0002,2026-09-27 18:03:00,103,Tablet
W002057,U0159,M0039,2026-09-09 23:58:00,117,Tablet
W002058,U0043,M0098,2026-09-25 14:34:00,120,Mobile
W002059,U0038,M0005,2026-09-18 18:04:00,94,Mobile
W002060,U0118,M0036,2026-07-25 06:44:00,112,Mobile
W002061,U0122,M0012,2026-08-02 00:51:00,67,Mobile
W002062,U0091,M0001,2026-07-20 07:15:00,140,TV
W002063,U0102,M0009,2026-08-09 05:12:00,75,Web
W002064,U0095,M0022,2026-07-05 11:20:00,119,Tablet
W002065,U0188,M0004,2026-07-18 15:39:00,83,Web
W002066,U0136,M0009,2026-08-17 04:56:00,98,Tablet
W002067,U0028,M0013,2026-08-28 19:57:00,91,Mobile
W002068,U0014,M0043,2026-08-22 08:36:00,86,Web
W002069,U0062,M0080,2026-08-18 10:27:00,105,Tablet
W002070,U0101,M0001,2026-07-10 05:18:00,116,TV
W002071,U0188,M0073,2026-08-15 01:43:00,146,Web
W002072,U0164,M0088,2026-09-03 05:57:00,121,Web
W002073,U0188,M0009,2026-07-09 13:52:00,96,Tablet
W002074,U0190,M0092,2026-09-16 14:27:00,132,TV
W002075,U0044,M0097,2026-09-01 00:38:00,93,Tablet
W002076,U0037,M0056,2026-08-30 14:58:00,131,Tablet
W002077,U0110,M0012,2026-07-02 21:29:00,77,Mobile
W002078,U0044,M0036,2026-08-24 01:37:00,119,Web
W002079,U0122,M0005,2026-08-14 10:43:00,101,Mobile
W002080,U0005,M0084,2026-09-15 00:52:00,75,TV
W002081,U0135,M0026,2026-09-07 17:18:00,92,Web
W002082,U0189,M0012,2026-08-11 04:45:00,78,Tablet
W002083,U0189,M0008,2026-08-19 16:07:00,135,Web
W002084,U0118,M0056,2026-09-14 08:14:00,147,Web
W002085,U0078,M0006,2026-09-20 03:13:00,47,Tablet
W002086,U0029,M0079,2026-09-01 10:07:00,93,Mobile
W002087,U0038,M0003,2026-09-16 22:32:00,108,Web
W002088,U0128,M0018,2026-07-23 05:49:00,86,Tablet
W002089,U0093,M0046,2026-09-06 18:05:00,132,Tablet
W002090,U0164,M0061,2026-09-26 21:03:00,127,Web
W002091,U0161,M0011,2026-09-28 20:51:00,110,Web
W002092,U0174,M0007,2026-09-19 19:51:00,87,Web
W002093,U0101,M0001,2026-09-25 00:57:00,124,Mobile
W002094,U0149,M0004,2026-09-14 22:16:00,88,Mobile
W002095,U0111,M0001,2026-08-21 13:53:00,140,Web
W002096,U0029,M0039,2026-08-15 09:55:00,116,TV
W002097,U0120,M0017,2026-08-17 14:55:00,114,TV
W002098,U0078,M0001,2026-07-27 05:42:00,103,Mobile
W002099,U0076,M0064,2026-08-11 07:28:00,103,Mobile
W002100,U0014,M0002,2026-07-28 20:04:00,108,Mobile
W002101,U0111,M0009,2026-08-30 02:20:00,84,TV
W002102,U0090,M0081,2026-09-10 11:26:00,123,TV
W002103,U0023,M0074,2026-07-13 23:36:00,121,Mobile
W002104,U0075,M0053,2026-07-03 22:12:00,87,Tablet
W002105,U0091,M0068,2026-09-12 21:12:00,114,Tablet
W002106,U0026,M0069,2026-09-22 18:11:00,48,Web
W002107,U0153,M0095,2026-07-16 18:35:00,99,Web
W002108,U0149,M0012,2026-09-01 04:44:00,61,TV
W002109,U0065,M0010,2026-08-07 21:26:00,121,Mobile
W002110,U0077,M0012,2026-08-19 16:23:00,66,TV
W002111,U0097,M0011,2026-07-09 17:48:00,102,Web
W002112,U0129,M0007,2026-08-12 15:11:00,108,Web
W002113,U0110,M0007,2026-08-08 06:36:00,113,Mobile
W002114,U0197,M0003,2026-07-09 01:10:00,92,TV
W002115,U0158,M0090,2026-09-10 14:25:00,114,TV
W002116,U0159,M0086,2026-07-05 20:57:00,129,Tablet
W002117,U0033,M0011,2026-08-30 23:48:00,115,Tablet
W002118,U0014,M0035,2026-07-05 23:28:00,140,Web
W002119,U0167,M0054,2026-07-31 08:30:00,76,Tablet
W002120,U0177,M0005,2026-09-17 16:07:00,68,Mobile
W002121,U0032,M0009,2026-09-02 20:36:00,83,Tablet
W002122,U0035,M0055,2026-09-20 11:16:00,125,TV
W002123,U0078,M0095,2026-09-04 10:59:00,126,Tablet
W002124,U0160,M0038,2026-07-11 10:35:00,92,Mobile
W002125,U0001,M0019,2026-08-24 23:00:00,147,TV
W002126,U0053,M0047,2026-08-13 02:54:00,116,Mobile
W002127,U0130,M0008,2026-08-05 13:31:00,145,Tablet
W002128,U0124,M0035,2026-09-13 15:54:00,142,TV
W002129,U0140,M0074,2026-09-13 19:00:00,94,Mobile
W002130,U0111,M0015,2026-08-27 21:47:00,79,Mobile
W002131,U0048,M0013,2026-09-13 12:08:00,90,TV
W002132,U0122,M0002,2026-07-27 09:35:00,91,Web
W002133,U0171,M0099,2026-09-26 07:10:00,75,Web
W002134,U0101,M0009,2026-09-02 12:02:00,72,Mobile
W002135,U0119,M0006,2026-09-13 01:06:00,70,Tablet
W002136,U0031,M0004,2026-07-02 00:04:00,90,Web
W002137,U0009,M0003,2026-07-04 21:07:00,111,TV
W002138,U0120,M0003,2026-07-26 04:54:00,88,Mobile
W002139,U0041,M0012,2026-08-15 13:39:00,84,Web
W002140,U0181,M0004,2026-08-16 16:45:00,72,Mobile
W002141,U0045,M0013,2026-08-02 00:39:00,78,Tablet
W002142,U0184,M0012,2026-07-26 08:02:00,52,Web
W002143,U0101,M0067,2026-09-22 09:22:00,116,Tablet
W002144,U0156,M0033,2026-08-22 10:22:00,56,Web
W002145,U0034,M0006,2026-08-23 14:22:00,90,Tablet
W002146,U0018,M0095,2026-07-03 16:29:00,120,TV
W002147,U0060,M0016,2026-08-30 13:17:00,165,Tablet
W002148,U0083,M0059,2026-09-28 07:44:00,101,TV
W002149,U0027,M0025,2026-09-05 06:41:00,103,Tablet
W002150,U0017,M0061,2026-08-25 16:43:00,87,Web
W002151,U0030,M0062,2026-09-16 01:52:00,108,Web
W002152,U0156,M0030,2026-09-23 01:31:00,57,TV
W002153,U0083,M0063,2026-09-02 14:23:00,122,TV
W002154,U0051,M0070,2026-08-14 16:49:00,88,Tablet
W002155,U0174,M0087,2026-07-21 12:36:00,96,TV
W002156,U0023,M0099,2026-08-27 06:19:00,100,Mobile
W002157,U0053,M0047,2026-09-12 17:29:00,132,Tablet
W002158,U0146,M0083,2026-08-01 00:17:00,104,TV
W002159,U0175,M0006,2026-07-18 07:21:00,85,Tablet
W002160,U0129,M0004,2026-08-02 10:45:00,68,TV
W002161,U0018,M0005,2026-08-08 21:54:00,61,Mobile
W002162,U0033,M0093,2026-07-10 04:26:00,55,Mobile
W002163,U0128,M0054,2026-07-05 16:27:00,91,TV
W002164,U0075,M0069,2026-08-05 12:53:00,55,Web
W002165,U0018,M0021,2026-09-27 02:52:00,67,TV
W002166,U0133,M0100,2026-08-06 08:06:00,153,Mobile
W002167,U0140,M0069,2026-08-23 01:05:00,25,Web
W002168,U0168,M0018,2026-07-03 22:30:00,74,Web
W002169,U0108,M0069,2026-07-19 06:01:00,49,TV
W002170,U0053,M0009,2026-09-23 02:53:00,104,Mobile
W002171,U0061,M0004,2026-07-07 15:16:00,96,Mobile
W002172,U0089,M0081,2026-09-25 11:06:00,106,Tablet
W002173,U0154,M0018,2026-09-19 18:48:00,25,Web
W002174,U0186,M0068,2026-07-10 11:19:00,108,Mobile
W002175,U0128,M0011,2026-07-21 12:03:00,78,Web
W002176,U0059,M0082,2026-09-23 18:20:00,62,Mobile
